ID,User ID,Product ID,Subtotal,Tax,Total,Discount ($),Created At,Quantity
1253,Mattie Bayer,Small Cotton Chair,59.53,3.57,63.1,,"outubro 3, 2025, 5:04 AM",6
1254,Mattie Bayer,Sleek Leather Toucan,106.44,6.39,104.1,8.74,"dezembro 8, 2024, 7:37 AM",3
1255,Mattie Bayer,Ergonomic Marble Hat,103.68,6.22,109.9,,"novembro 12, 2024, 7:50 PM",3
1256,Mattie Bayer,Incredible Silk Shoes,131.43,7.89,139.32,,"junho 23, 2025, 9:04 AM",5
1257,Mattie Bayer,Aerodynamic Linen Coat,98.82,5.93,104.75,,"dezembro 9, 2023, 2:50 AM",2
1258,Mattie Bayer,Rustic Linen Keyboard,78.7,4.72,83.42,,"fevereiro 11, 2023, 7:18 AM",1
1259,Mattie Bayer,Gorgeous Linen Bottle,117.26,7.04,124.3,,"novembro 28, 2025, 11:01 PM",3
1260,Mattie Bayer,Mediocre Aluminum Lamp,56.7,3.4,60.1,,"setembro 20, 2024, 3:12 PM",7
1261,Mattie Bayer,Mediocre Wool Toucan,44.43,2.67,42.87,4.24,"agosto 23, 2023, 7:13 PM",9
1262,Mattie Bayer,Ergonomic Cotton Bag,128.58,7.72,136.3,,"abril 7, 2025, 8:35 AM",3
1263,Mattie Bayer,Rustic Iron Bench,61.2,3.67,64.87,,"março 17, 2024, 8:29 PM",1
1264,Rupert Ruecker,Practical Bronze Computer,87.47,3.5,87.14,3.83,"janeiro 26, 2025, 12:45 AM",2
1265,Rupert Ruecker,Mediocre Aluminum Shirt,41.62,1.66,43.28,,"novembro 1, 2024, 6:59 AM",3
1266,Rupert Ruecker,Rustic Paper Car,29.8,1.19,30.99,,"julho 16, 2024, 4:26 AM",5
1267,Rupert Ruecker,Enormous Wool Car,79.94,3.2,83.14,,"novembro 14, 2025, 6:43 PM",3
1268,Rupert Ruecker,Rustic Paper Wallet,44.19,1.77,45.96,,"fevereiro 3, 2025, 5:04 PM",2
1269,Rupert Ruecker,Ergonomic Silk Table,45.49,1.82,47.31,,"setembro 27, 2023, 10:30 PM",6
1270,Rupert Ruecker,Aerodynamic Concrete Bench,114.42,4.58,119,,"abril 24, 2025, 10:22 PM",4
1271,Sabryna Schumm,Gorgeous Concrete Shoes,50.9,3.5,54.4,,"abril 6, 2023, 3:28 PM",3
1272,Sabryna Schumm,Lightweight Steel Knife,45.22,3.11,48.33,,"junho 15, 2023, 1:25 PM",7
1273,Sabryna Schumm,Ergonomic Concrete Lamp,98.98,6.8,105.78,,"abril 11, 2025, 10:16 PM",3
1274,Sabryna Schumm,Sleek Steel Table,85.25,5.86,85.26,5.86,"julho 30, 2023, 9:00 AM",4
1275,Grady Sipes,Practical Granite Plate,116.1,5.51,121.61,,"fevereiro 10, 2025, 1:24 PM",1
1276,Grady Sipes,Awesome Wool Bench,61.2,2.91,64.11,,"junho 9, 2024, 10:59 PM",6
1277,Arnaldo Bartell,Intelligent Wooden Gloves,37.33,1.49,37.46,1.36,"setembro 2, 2025, 12:31 PM",4
1278,Arnaldo Bartell,Enormous Aluminum Shirt,110.99,4.44,115.43,,"março 19, 2024, 9:46 PM",0
1279,Arnaldo Bartell,Small Copper Plate,99.66,3.99,103.65,,"dezembro 28, 2025, 7:18 PM",1
1280,Arnaldo Bartell,Awesome Concrete Shoes,37.65,1.51,39.16,,"março 25, 2026, 7:21 PM",0
1281,Arnaldo Bartell,Mediocre Leather Coat,115.43,4.62,120.05,,"agosto 10, 2024, 10:46 AM",5
1282,Arnaldo Bartell,Lightweight Steel Watch,76.78,3.07,79.85,,"agosto 2, 2025, 11:53 AM",7
1283,Arnaldo Bartell,Practical Steel Table,78.15,3.13,81.28,,"outubro 31, 2024, 7:26 PM",4
1284,Arnaldo Bartell,Durable Leather Wallet,105.08,4.2,109.28,,"janeiro 26, 2025, 1:03 PM",1
1285,Arnaldo Bartell,Awesome Wool Bench,61.2,2.45,63.65,,"fevereiro 7, 2026, 10:44 PM",1
1286,Arnaldo Bartell,Intelligent Iron Shirt,119.05,4.76,123.81,,"março 19, 2024, 10:33 PM",1
1287,Arnaldo Bartell,Rustic Iron Keyboard,111.61,4.46,111.99,4.08,"junho 22, 2024, 4:43 PM",7
1288,Arnaldo Bartell,Small Wool Wallet,41.33,1.65,42.98,,"fevereiro 9, 2024, 8:33 AM",2
1289,Arnaldo Bartell,Intelligent Paper Car,79.29,3.17,82.46,,"dezembro 26, 2022, 4:54 AM",2
1290,Arnaldo Bartell,Practical Silk Bottle,84.49,3.38,87.87,,"agosto 11, 2025, 9:19 AM",7
1291,Mohammed Beatty,Aerodynamic Paper Coat,63.51,0,63.51,,"agosto 27, 2025, 2:24 PM",9
1292,Mohammed Beatty,Mediocre Marble Lamp,105.2,0,105.2,,"abril 7, 2025, 1:07 AM",4
1293,Mohammed Beatty,Mediocre Silk Bottle,112.42,0,108.34,4.08,"fevereiro 17, 2026, 6:43 PM",2
1294,Mohammed Beatty,Sleek Granite Pants,82.8,0,74.22,8.58,"setembro 24, 2025, 8:05 PM",4
1295,Mohammed Beatty,Mediocre Leather Computer,101.02,0,101.02,,"julho 31, 2025, 4:22 AM",5
1296,Mohammed Beatty,Gorgeous Marble Computer,93.28,0,93.28,,"agosto 4, 2024, 7:36 AM",9
1297,Mohammed Beatty,Mediocre Paper Car,23.54,0,23.54,,"agosto 29, 2025, 1:30 AM",9
1298,Mohammed Beatty,Fantastic Wool Shirt,52.72,0,52.72,,"dezembro 10, 2025, 5:32 AM",2
1299,Mohammed Beatty,Mediocre Rubber Shoes,95.77,0,95.77,,"agosto 2, 2024, 8:14 PM",8
1300,Maryam Weimann,Practical Steel Table,78.15,4.88,83.03,,"junho 10, 2025, 11:12 PM",6
1301,Maryam Weimann,Incredible Aluminum Knife,143.42,8.96,152.38,,"março 22, 2025, 6:05 AM",1
1302,Maryam Weimann,Incredible Silk Shoes,87.62,5.48,93.1,,"setembro 26, 2023, 8:15 PM",4
1303,Maryam Weimann,Heavy-Duty Rubber Gloves,47.59,2.97,50.56,,"julho 28, 2024, 8:47 PM",4
1304,Maryam Weimann,Intelligent Bronze Knife,41.4,2.59,43.99,,"março 3, 2023, 1:32 PM",1
1305,Maryam Weimann,Mediocre Wooden Bench,110.93,6.93,117.86,,"março 18, 2025, 2:22 PM",1
1306,Maryam Weimann,Rustic Copper Knife,54.9,3.43,58.33,,"maio 27, 2024, 9:54 AM",4
1307,Maryam Weimann,Intelligent Bronze Knife,41.4,2.59,43.99,,"setembro 27, 2023, 4:18 AM",4
1308,Maryam Weimann,Mediocre Marble Lamp,105.2,6.58,111.78,,"fevereiro 18, 2024, 2:21 AM",1
1309,Howard Gaylord,Rustic Paper Wallet,44.19,2.54,46.73,,"janeiro 15, 2024, 12:14 PM",2
1310,Howard Gaylord,Synergistic Marble Keyboard,112.31,6.46,118.77,,"setembro 15, 2024, 3:04 AM",6
1311,Howard Gaylord,Heavy-Duty Linen Gloves,128.58,7.39,126.81,9.16,"janeiro 29, 2025, 12:57 AM",2
1312,Howard Gaylord,Enormous Leather Wallet,57.92,3.33,61.25,,"abril 6, 2025, 8:18 PM",3
1313,Howard Gaylord,Sleek Bronze Lamp,92.97,5.35,98.32,,"setembro 17, 2024, 12:25 PM",7
1314,Howard Gaylord,Awesome Wool Bench,61.2,3.52,64.72,,"abril 1, 2026, 1:41 AM",3
1315,Howard Gaylord,Enormous Wool Car,79.94,4.6,84.54,,"abril 12, 2024, 4:53 AM",3
1316,Howard Gaylord,Awesome Aluminum Keyboard,42.48,2.44,44.92,,"maio 15, 2023, 12:01 AM",6
1317,Howard Gaylord,Gorgeous Paper Bag,97.7,5.62,103.32,,"abril 4, 2025, 10:55 PM",4
1318,Howard Gaylord,Enormous Leather Wallet,57.92,3.33,61.25,,"dezembro 12, 2025, 10:07 PM",3
1319,Howard Gaylord,Small Wool Wallet,41.33,2.38,43.71,,"janeiro 7, 2024, 1:33 PM",3
1320,Howard Gaylord,Sleek Wool Watch,45.65,2.63,39.12,9.16,"novembro 1, 2022, 12:56 PM",3
1321,Howard Gaylord,Incredible Plastic Watch,75.97,4.37,80.34,,"dezembro 16, 2023, 5:12 AM",2
1322,Howard Gaylord,Sleek Steel Table,127.88,7.35,135.23,,"março 11, 2025, 5:55 PM",1
1323,Howard Gaylord,Sleek Wool Watch,68.48,3.94,72.42,,"agosto 21, 2025, 2:42 PM",6
1324,Howard Gaylord,Enormous Cotton Pants,126.2,7.26,133.46,,"abril 28, 2025, 4:30 PM",2
1325,Howard Gaylord,Awesome Steel Toucan,143.89,8.27,152.16,,"fevereiro 8, 2024, 2:26 AM",2
1326,Howard Gaylord,Durable Iron Knife,49.82,2.86,48.34,4.34,"dezembro 20, 2024, 4:57 PM",3
1327,Quentin Cummings,Practical Paper Bag,28.33,2.12,30.45,,"outubro 13, 2023, 9:22 PM",8
1328,Quentin Cummings,Incredible Silk Shoes,131.43,9.86,141.29,,"novembro 4, 2025, 5:35 AM",4
1329,Quentin Cummings,Sleek Aluminum Watch,89.2,6.69,95.89,,"outubro 31, 2025, 3:11 AM",6
1330,Rebeca Parisian,Small Cotton Chair,59.53,3.57,63.1,,"janeiro 9, 2025, 8:28 PM",2
1331,Rebeca Parisian,Incredible Bronze Pants,66.11,3.97,70.08,,"fevereiro 7, 2025, 11:08 AM",2
1332,Rebeca Parisian,Aerodynamic Cotton Bottle,84.08,5.04,89.12,,"julho 11, 2024, 10:40 PM",5
1333,Rebeca Parisian,Practical Copper Car,49.82,2.99,48.75,4.06,"maio 6, 2024, 3:10 PM",5
1334,Rebeca Parisian,Aerodynamic Granite Bench,80.4,4.82,81.16,4.06,"março 24, 2024, 3:27 AM",1
1335,Nikko Haag,Small Marble Hat,97.44,6.09,103.53,,"março 1, 2024, 3:43 PM",1
1336,Nikko Haag,Sleek Plastic Shoes,138.98,8.69,147.67,,"maio 20, 2025, 8:13 AM",6
1337,Nikko Haag,Ergonomic Concrete Lamp,98.98,6.19,105.17,,"abril 29, 2024, 8:34 PM",4
1338,Nikko Haag,Awesome Iron Hat,133.52,8.35,141.87,,"fevereiro 16, 2024, 7:56 PM",2
1339,Nikko Haag,Synergistic Leather Coat,73.39,4.59,73.92,4.06,"novembro 6, 2024, 10:57 PM",3
1340,Nikko Haag,Sleek Wool Wallet,118.05,7.38,125.43,,"janeiro 26, 2026, 9:56 PM",2
1341,Nikko Haag,Mediocre Wooden Table,47.68,2.98,50.66,,"julho 6, 2025, 12:49 PM",5
1342,Nikko Haag,Lightweight Leather Gloves,44.05,2.75,38.24,8.56,"agosto 1, 2023, 10:32 AM",9
1343,Nikko Haag,Gorgeous Aluminum Plate,75.08,4.69,79.77,,"julho 28, 2024, 11:47 PM",7
1344,Nikko Haag,Gorgeous Linen Bottle,117.26,7.33,124.59,,"novembro 11, 2024, 4:21 AM",4
1345,Nikko Haag,Mediocre Rubber Shoes,95.77,5.99,97.38,4.38,"novembro 14, 2025, 9:08 AM",3
1346,Van Windler,Heavy-Duty Copper Toucan,76.83,3.07,79.9,,"dezembro 6, 2023, 10:36 AM",2
1347,Van Windler,Synergistic Copper Computer,33.88,1.36,35.24,,"fevereiro 20, 2026, 11:54 AM",1
1348,Van Windler,Synergistic Leather Coat,73.39,2.94,76.33,,"janeiro 17, 2026, 7:25 PM",2
1349,Van Windler,Enormous Wool Car,79.94,3.2,74.25,8.88,"novembro 15, 2024, 7:16 AM",4
1350,Van Windler,Enormous Leather Wallet,38.62,1.54,40.16,,"novembro 23, 2023, 8:23 AM",4
1351,Van Windler,Mediocre Cotton Coat,71.54,2.86,74.4,,"junho 19, 2025, 12:56 PM",9
1352,Van Windler,Aerodynamic Concrete Bench,114.42,4.58,119,,"março 14, 2026, 1:06 PM",1
1353,Van Windler,Lightweight Copper Wallet,45.55,1.82,47.37,,"outubro 31, 2023, 9:16 PM",6
1354,Van Windler,Incredible Linen Knife,68.32,2.73,71.05,,"março 9, 2024, 11:51 PM",1
1355,Van Windler,Enormous Steel Watch,98.84,3.95,102.79,,"outubro 11, 2024, 5:54 PM",4
1356,Van Windler,Awesome Bronze Plate,109.22,4.37,105.08,8.50,"dezembro 18, 2024, 1:16 PM",2
1357,Van Windler,Aerodynamic Rubber Bench,71.63,2.87,74.5,,"janeiro 17, 2026, 3:05 PM",16
1358,Van Windler,Rustic Iron Keyboard,111.61,4.46,116.07,,"fevereiro 9, 2025, 1:43 AM",1
1359,Van Windler,Heavy-Duty Wooden Clock,49.54,1.98,51.52,,"setembro 6, 2023, 12:11 AM",5
1360,Evalyn Moen,Awesome Bronze Plate,109.22,8.19,113.4,4.00,"maio 21, 2025, 4:14 AM",6
1361,Evalyn Moen,Practical Bronze Watch,89.65,6.72,96.37,,"setembro 27, 2023, 9:12 AM",7
1362,Evalyn Moen,Durable Leather Wallet,105.08,7.88,105.02,7.93,"novembro 24, 2024, 1:06 AM",4
1363,Evalyn Moen,Fantastic Rubber Knife,43.78,3.28,47.06,,"dezembro 25, 2025, 4:03 AM",2
1364,Evalyn Moen,Lightweight Linen Hat,47.59,3.57,51.16,,"maio 16, 2024, 5:10 AM",4
1365,Rodolfo Larkin,Heavy-Duty Silk Chair,92.31,5.54,97.85,,"março 10, 2026, 11:05 PM",1
1366,Rodolfo Larkin,Practical Wool Hat,125.24,7.51,132.75,,"abril 9, 2024, 4:32 AM",4
1367,Rodolfo Larkin,Enormous Cotton Pants,126.2,7.57,133.77,,"abril 28, 2025, 4:09 PM",3
1368,Rodolfo Larkin,Mediocre Plastic Clock,130.94,7.86,138.8,,"junho 5, 2025, 12:47 PM",5
1369,Rodolfo Larkin,Durable Leather Wallet,105.08,6.3,111.38,,"julho 30, 2024, 10:34 AM",4
1370,Rodolfo Larkin,Heavy-Duty Steel Watch,60.9,3.65,64.55,,"janeiro 19, 2024, 2:30 AM",2
1371,Rodolfo Larkin,Incredible Bronze Wallet,81.88,4.91,86.79,,"agosto 4, 2024, 8:12 AM",9
1372,Rodolfo Larkin,Durable Cotton Shirt,69.18,4.15,73.33,,"março 7, 2024, 2:34 AM",1
1373,Rodolfo Larkin,Gorgeous Paper Bag,97.7,5.86,103.56,,"abril 19, 2024, 4:06 PM",3
1374,Rodolfo Larkin,Rustic Linen Keyboard,118.05,7.08,125.13,,"abril 9, 2026, 10:12 AM",2
1375,Rodolfo Larkin,Enormous Steel Watch,98.84,5.93,104.77,,"outubro 23, 2025, 1:12 PM",5
1376,Rodolfo Larkin,Practical Wool Hat,83.5,5.01,88.51,,"janeiro 15, 2023, 8:30 PM",2
1377,Jesse Daugherty,Heavy-Duty Silk Chair,92.31,5.54,97.85,,"outubro 23, 2024, 3:15 PM",4
1378,Jesse Daugherty,Durable Marble Watch,45.75,2.74,48.49,,"junho 24, 2023, 1:50 AM",6
1379,Jesse Daugherty,Lightweight Wool Computer,126.05,7.56,133.61,,"março 11, 2024, 9:47 PM",1
1380,Jesse Daugherty,Sleek Paper Toucan,77.34,4.64,74.66,7.32,"abril 15, 2023, 2:16 AM",3
1381,Jesse Daugherty,Synergistic Steel Chair,112.63,6.76,119.39,,"maio 16, 2025, 9:03 AM",4
1382,Caitlyn Dach,Heavy-Duty Copper Watch,83.5,3.34,86.84,,"agosto 29, 2024, 4:56 PM",6
1383,Caitlyn Dach,Small Wool Wallet,41.33,1.65,42.98,,"fevereiro 21, 2026, 3:05 PM",2
1384,Caitlyn Dach,Ergonomic Rubber Bench,55.53,2.22,50.43,7.32,"julho 9, 2025, 2:23 PM",6
1385,Caitlyn Dach,Practical Silk Bottle,84.49,3.38,81.51,6.36,"abril 22, 2025, 8:57 PM",3
1386,Caitlyn Dach,Awesome Concrete Shoes,37.65,1.51,39.16,,"agosto 24, 2024, 11:06 PM",6
1387,Bethel Schultz,Awesome Plastic Watch,51.13,3.58,54.71,,"março 24, 2026, 8:16 PM",1
1388,Bethel Schultz,Aerodynamic Cotton Bottle,84.08,5.89,89.97,,"outubro 26, 2024, 11:38 AM",3
1389,Oswald Corwin,Awesome Aluminum Table,127.52,7.65,135.17,,"abril 17, 2024, 5:54 PM",2
1390,Destany Friesen,Rustic Paper Bench,94.8,4.01,98.81,,"março 9, 2023, 5:49 AM",1
1391,Destany Friesen,Fantastic Leather Watch,117.32,4.96,122.28,,"julho 25, 2025, 3:36 AM",4
1392,Aletha Kertzmann,Mediocre Rubber Shoes,95.77,0,95.77,,"dezembro 15, 2024, 6:22 AM",2
1393,Aletha Kertzmann,Lightweight Granite Hat,47.04,0,47.04,,"setembro 11, 2025, 3:25 PM",5
1394,Aletha Kertzmann,Enormous Aluminum Shirt,110.99,0,109.13,1.86,"outubro 17, 2024, 5:51 PM",4
1395,Aletha Kertzmann,Rustic Copper Knife,54.9,0,54.9,,"novembro 26, 2025, 9:37 PM",2
1396,Aletha Kertzmann,Awesome Aluminum Table,127.52,0,127.52,,"fevereiro 18, 2025, 1:46 PM",1
1397,Aletha Kertzmann,Intelligent Wooden Gloves,37.33,0,30.79,6.54,"janeiro 27, 2025, 10:57 PM",2
1398,Tamara Sawayn,Sleek Granite Pants,82.8,4.97,87.77,,"fevereiro 27, 2026, 5:48 AM",1
1399,Tamara Sawayn,Synergistic Rubber Shoes,57.63,3.46,61.09,,"agosto 6, 2025, 12:09 PM",6
1400,Tamara Sawayn,Sleek Plastic Shoes,138.98,8.34,147.32,,"janeiro 27, 2025, 3:58 PM",2
1401,Tamara Sawayn,Ergonomic Paper Wallet,64.17,3.85,68.02,,"outubro 1, 2025, 11:04 AM",3
1402,Tamara Sawayn,Synergistic Wool Coat,128.55,7.71,136.26,,"janeiro 17, 2025, 10:59 PM",1
1403,Tamara Sawayn,Gorgeous Copper Knife,33.57,2.01,35.58,,"janeiro 1, 2026, 4:25 PM",2
1404,Tamara Sawayn,Practical Granite Plate,116.1,6.97,123.07,,"outubro 27, 2024, 12:27 AM",6
1405,Tamara Sawayn,Incredible Granite Toucan,80.11,4.81,84.92,,"fevereiro 28, 2026, 7:13 AM",1
1406,Tamara Sawayn,Mediocre Paper Car,23.54,1.41,24.95,,"novembro 5, 2025, 12:20 AM",2
1407,Tamara Sawayn,Sleek Paper Toucan,77.34,4.64,81.98,,"dezembro 11, 2023, 12:41 PM",2
1408,Adan Weissnat,Small Granite Gloves,124.89,7.18,132.07,,"agosto 3, 2025, 11:02 AM",6
1409,Adan Weissnat,Small Marble Knife,148.17,8.52,156.69,,"agosto 20, 2025, 12:56 AM",6
1410,Adan Weissnat,Awesome Cotton Shoes,50.02,2.88,52.9,,"outubro 19, 2023, 5:51 PM",5
1411,Adan Weissnat,Mediocre Wool Toucan,44.43,2.55,46.98,,"novembro 27, 2023, 12:15 PM",4
1412,Adan Weissnat,Gorgeous Bronze Hat,122.42,7.04,129.46,,"abril 23, 2025, 2:13 PM",4
1413,Adan Weissnat,Practical Granite Plate,77.4,4.45,81.85,,"abril 19, 2023, 8:18 PM",3
1414,Adan Weissnat,Incredible Plastic Watch,113.95,6.55,120.5,,"julho 24, 2024, 7:03 AM",3
1415,Adan Weissnat,Awesome Concrete Shoes,37.65,2.16,39.81,,"fevereiro 7, 2024, 2:22 PM",1
1416,Thalia Hirthe,Enormous Cotton Pants,126.2,8.68,134.88,,"janeiro 31, 2026, 7:57 AM",2
1417,Thalia Hirthe,Awesome Wool Bench,61.2,4.21,65.41,,"março 15, 2025, 4:24 PM",1
1418,Thalia Hirthe,Sleek Bronze Lamp,92.97,6.39,99.36,,"outubro 26, 2024, 12:44 AM",4
1419,Thalia Hirthe,Mediocre Cotton Coat,71.54,4.92,76.46,,"novembro 12, 2024, 5:08 AM",3
1420,Thalia Hirthe,Mediocre Wool Toucan,44.43,3.05,44.47,3.01,"outubro 13, 2023, 5:32 PM",6
1421,Thalia Hirthe,Durable Aluminum Bag,110.93,7.63,118.56,,"fevereiro 24, 2025, 4:05 PM",1
1422,Ford Larkin,Ergonomic Marble Hat,103.68,0,103.68,,"outubro 15, 2024, 6:37 PM",4
1423,Ford Larkin,Intelligent Bronze Knife,62.09,0,62.09,,"janeiro 12, 2026, 1:25 AM",1
1424,Ford Larkin,Durable Rubber Computer,114.58,0,114.58,,"abril 10, 2024, 8:43 PM",2
1425,Ford Larkin,Sleek Aluminum Clock,41.62,0,41.62,,"agosto 28, 2024, 10:44 PM",6
1426,Ford Larkin,Ergonomic Silk Keyboard,107.14,0,107.14,,"março 31, 2025, 7:38 AM",1
1427,Ford Larkin,Sleek Marble Table,26.38,0,26.38,,"novembro 17, 2023, 2:15 PM",2
1428,Ford Larkin,Heavy-Duty Wooden Clock,74.3,0,74.3,,"abril 18, 2024, 6:16 PM",2
1429,Ford Larkin,Ergonomic Silk Keyboard,107.14,0,107.14,,"novembro 6, 2025, 5:39 PM",2
1430,Ford Larkin,Mediocre Leather Computer,101.02,0,96.82,4.19,"maio 18, 2025, 6:01 AM",3
1431,Ford Larkin,Heavy-Duty Linen Toucan,46.76,0,46.76,,"março 27, 2023, 1:41 AM",1
1432,Jessika Treutel,Heavy-Duty Cotton Bottle,128.82,8.05,136.87,,"março 3, 2026, 5:42 PM",1
1433,Jessika Treutel,Ergonomic Marble Computer,70.35,4.4,74.75,,"agosto 9, 2024, 10:08 AM",4
1434,Jessika Treutel,Enormous Marble Wallet,124.12,7.76,125.94,5.94,"maio 17, 2025, 6:10 PM",3
1435,Enos Donnelly,Ergonomic Iron Watch,105.08,6.57,111.65,,"janeiro 15, 2026, 12:55 AM",2
1436,Enos Donnelly,Awesome Concrete Shoes,37.65,2.35,40,,"agosto 13, 2025, 9:20 PM",7
1437,Enos Donnelly,Ergonomic Plastic Bench,50.38,3.15,53.53,,"janeiro 13, 2025, 9:29 PM",1
1438,Enos Donnelly,Ergonomic Silk Keyboard,107.14,6.7,113.84,,"outubro 4, 2024, 7:55 PM",4
1439,Enos Donnelly,Sleek Leather Toucan,106.44,6.65,113.09,,"dezembro 27, 2024, 11:18 AM",15
1440,Enos Donnelly,Mediocre Plastic Clock,87.29,5.46,92.75,,"maio 7, 2023, 8:40 AM",3
1441,Enos Donnelly,Practical Paper Bag,42.49,2.66,45.15,,"abril 16, 2025, 4:39 PM",2
1442,Lowell Daniel,Rustic Copper Hat,25.54,1.79,27.33,,"setembro 10, 2022, 12:45 AM",2
1443,Lowell Daniel,Small Rubber Clock,57.49,4.02,61.51,,"janeiro 3, 2026, 4:47 PM",1
1444,Lowell Daniel,Sleek Bronze Lamp,92.97,6.51,93.54,5.94,"setembro 27, 2025, 4:13 AM",4
1445,Lowell Daniel,Gorgeous Concrete Chair,123.21,8.62,131.83,,"julho 14, 2024, 9:56 AM",4
1446,Lowell Daniel,Practical Steel Table,78.15,5.47,83.62,,"fevereiro 9, 2024, 4:18 AM",2
1447,Lowell Daniel,Sleek Leather Table,110.48,7.73,118.21,,"abril 24, 2025, 11:33 PM",4
1448,Lowell Daniel,Durable Steel Toucan,123.57,8.65,132.22,,"novembro 16, 2025, 10:26 PM",4
1449,Lowell Daniel,Aerodynamic Cotton Lamp,23.69,1.66,16.85,8.49,"agosto 17, 2023, 6:50 PM",9
1450,Lowell Daniel,Incredible Plastic Chair,81.88,5.73,87.61,,"maio 19, 2025, 7:22 AM",6
1451,Lowell Daniel,Lightweight Copper Wallet,45.55,3.19,48.74,,"outubro 25, 2023, 7:39 AM",7
1452,Lowell Daniel,Incredible Concrete Keyboard,123.12,8.62,131.74,,"dezembro 4, 2024, 7:14 AM",3
1453,Alisha Deckow,Rustic Copper Knife,54.9,3.43,58.33,,"fevereiro 15, 2024, 12:27 PM",2
1454,Alisha Deckow,Gorgeous Marble Computer,93.28,5.83,99.11,,"abril 20, 2024, 3:26 PM",4
1455,Alisha Deckow,Rustic Silk Pants,47.04,2.94,49.98,,"outubro 27, 2024, 11:04 PM",7
1456,Alisha Deckow,Fantastic Silk Bottle,136.16,8.51,144.67,,"janeiro 1, 2026, 1:59 PM",3
1457,Alisha Deckow,Sleek Wool Wallet,118.05,7.38,125.43,,"fevereiro 19, 2025, 5:33 PM",2
1458,Alisha Deckow,Enormous Granite Wallet,133.52,8.35,141.87,,"novembro 11, 2024, 5:51 PM",3
1459,Alisha Deckow,Small Rubber Clock,57.49,3.59,61.08,,"março 18, 2025, 3:32 AM",1
1460,Alisha Deckow,Small Wool Wallet,27.55,1.72,29.27,,"setembro 10, 2023, 11:11 AM",6
1461,Alisha Deckow,Small Rubber Clock,57.49,3.59,61.08,,"janeiro 24, 2025, 7:08 AM",2
1462,Alisha Deckow,Sleek Aluminum Clock,41.62,2.6,44.22,,"julho 20, 2025, 5:13 PM",6
1463,Alisha Deckow,Heavy-Duty Rubber Bottle,50.38,3.15,53.53,,"abril 27, 2024, 11:44 AM",3
1464,Alisha Deckow,Rustic Paper Wallet,44.19,2.76,46.95,,"julho 20, 2025, 4:01 PM",6
1465,Alisha Deckow,Awesome Rubber Wallet,38,2.38,33.21,7.17,"janeiro 2, 2026, 3:54 PM",2
1466,Alisha Deckow,Mediocre Marble Lamp,70.14,4.38,74.52,,"julho 29, 2023, 11:54 PM",6
1467,Alisha Deckow,Mediocre Leather Computer,101.02,6.31,107.33,,"janeiro 28, 2026, 6:14 AM",3
1468,Alisha Deckow,Small Plastic Computer,47.74,2.98,50.72,,"março 22, 2026, 2:41 PM",1
1469,Alisha Deckow,Sleek Marble Clock,63.82,3.99,67.81,,"março 16, 2026, 4:45 AM",1
1470,Alisha Deckow,Heavy-Duty Steel Watch,40.6,2.54,43.14,,"outubro 3, 2023, 2:14 AM",8
1471,Earnestine Prohaska,Enormous Granite Wallet,89.01,5.56,94.57,,"agosto 8, 2023, 8:28 PM",7
1472,Earnestine Prohaska,Enormous Marble Gloves,37.02,2.31,39.33,,"maio 12, 2023, 3:39 PM",5
1473,Earnestine Prohaska,Lightweight Wool Computer,84.03,5.25,89.28,,"março 4, 2023, 10:46 AM",1
1474,Quinn Stokes,Mediocre Paper Car,15.69,0.63,16.32,,"julho 14, 2023, 5:39 AM",4
1475,Quinn Stokes,Gorgeous Aluminum Plate,75.08,3,78.08,,"julho 3, 2025, 12:41 AM",53
1476,Quinn Stokes,Incredible Bronze Pants,66.11,2.64,68.75,,"maio 4, 2024, 1:26 AM",6
1477,Quinn Stokes,Intelligent Bronze Knife,62.09,2.48,64.57,,"maio 21, 2025, 1:46 PM",6
1478,Quinn Stokes,Heavy-Duty Linen Toucan,70.15,2.81,72.96,,"fevereiro 15, 2025, 3:05 PM",2
1479,Quinn Stokes,Lightweight Wool Computer,84.03,3.36,87.39,,"novembro 11, 2022, 1:12 PM",2
1480,Quinn Stokes,Practical Steel Table,78.15,3.13,81.28,,"abril 5, 2025, 5:21 PM",3
1481,Connie Davis,Enormous Granite Wallet,133.52,5.34,136.38,2.48,"setembro 25, 2024, 1:08 PM",6
1482,Connie Davis,Awesome Bronze Plate,72.81,2.91,75.72,,"dezembro 8, 2023, 12:29 AM",2
1483,Connie Davis,Synergistic Steel Chair,75.09,3,78.09,,"dezembro 8, 2023, 3:13 AM",2
1484,Connie Davis,Lightweight Bronze Table,81.88,3.28,85.16,,"outubro 27, 2024, 1:27 AM",6
1485,Connie Davis,Incredible Linen Knife,68.32,2.73,71.05,,"maio 16, 2024, 10:02 AM",4
1486,Connie Davis,Practical Wool Hat,83.5,3.34,86.84,,"dezembro 20, 2023, 5:46 AM",2
1487,Connie Davis,Lightweight Wool Plate,50.09,2,52.09,,"março 12, 2026, 5:43 AM",1
1488,Connie Davis,Synergistic Leather Coat,73.39,2.94,76.33,,"fevereiro 1, 2025, 9:48 PM",1
1489,Connie Davis,Awesome Rubber Wallet,38,1.52,39.52,,"setembro 23, 2025, 9:13 AM",6
1490,Connie Davis,Incredible Concrete Keyboard,82.08,3.28,85.36,,"outubro 28, 2023, 7:20 PM",6
